road_id,neighbor_road_id,issue,detail
57905,45769,linked_endpoint_z_gap,0.016881
57905,43807,linked_endpoint_z_gap,0.04534
57906,45769,linked_endpoint_z_gap,0.00214
57906,45768,linked_endpoint_z_gap,0.059634
57907,45769,linked_endpoint_z_gap,0.013118
57907,50858,linked_endpoint_z_gap,0.124897
57908,50857,linked_endpoint_z_gap,0.016608
57908,50858,linked_endpoint_z_gap,0.0
57909,50857,linked_endpoint_z_gap,0.022474
57909,43807,linked_endpoint_z_gap,0.036712
57910,50857,linked_endpoint_z_gap,0.059633
57910,45768,linked_endpoint_z_gap,0.0
57911,50089,linked_endpoint_z_gap,0.055323
57911,48560,linked_endpoint_z_gap,0.115023
57912,50089,linked_endpoint_z_gap,0.134645
57912,50090,linked_endpoint_z_gap,0.073338
57913,45179,linked_endpoint_z_gap,0.104532
57913,45178,linked_endpoint_z_gap,0.010599
57914,45179,linked_endpoint_z_gap,0.115024
57914,48560,linked_endpoint_z_gap,0.0
57915,43807,linked_endpoint_z_gap,0.109719
57915,50090,linked_endpoint_z_gap,0.0
57916,43807,linked_endpoint_z_gap,0.036093
57916,45178,linked_endpoint_z_gap,0.025491
57917,48561,linked_endpoint_z_gap,0.266171
57917,43808,linked_endpoint_z_gap,0.0
57918,51482,linked_endpoint_z_gap,0.000523
57918,48562,linked_endpoint_z_gap,0.003178
57919,49694,linked_endpoint_z_gap,0.011088
57919,46273,linked_endpoint_z_gap,0.002648
57920,43810,linked_endpoint_z_gap,0.072677
57920,45499,linked_endpoint_z_gap,0.073448
57921,50521,linked_endpoint_z_gap,0.131462
57921,48563,linked_endpoint_z_gap,0.0
57922,43850,linked_endpoint_z_gap,0.181586
57922,43811,linked_endpoint_z_gap,0.093887
57923,43850,linked_endpoint_z_gap,0.43238
57923,48566,linked_endpoint_z_gap,0.174018
57924,43812,linked_endpoint_z_gap,0.320683
57924,48603,linked_endpoint_z_gap,0.163639
57925,43812,linked_endpoint_z_gap,0.206852
57925,43811,linked_endpoint_z_gap,0.118757
57926,48565,linked_endpoint_z_gap,0.170604
57926,48566,linked_endpoint_z_gap,0.090227
57927,48565,linked_endpoint_z_gap,0.029566
57927,48603,linked_endpoint_z_gap,0.222632
57928,51373,linked_endpoint_z_gap,0.222002
57928,46074,linked_endpoint_z_gap,0.113934
57929,51373,linked_endpoint_z_gap,0.133551
57929,51374,linked_endpoint_z_gap,0.014049
57930,51373,linked_endpoint_z_gap,0.247054
57930,48565,linked_endpoint_z_gap,0.093299
57931,43811,linked_endpoint_z_gap,0.108237
57931,46193,linked_endpoint_z_gap,0.115786
57932,43811,linked_endpoint_z_gap,0.038036
57932,46074,linked_endpoint_z_gap,0.13672
57933,43811,linked_endpoint_z_gap,0.013811
57933,51374,linked_endpoint_z_gap,0.000237
57934,46194,linked_endpoint_z_gap,0.018392
57934,48565,linked_endpoint_z_gap,0.085493
57935,46194,linked_endpoint_z_gap,0.006584
57935,46193,linked_endpoint_z_gap,0.118534
57936,46194,linked_endpoint_z_gap,0.052963
57936,46074,linked_endpoint_z_gap,0.115647
57937,46194,linked_endpoint_z_gap,0.09504
57937,51374,linked_endpoint_z_gap,0.030612
57938,51233,linked_endpoint_z_gap,0.06482
57938,51374,linked_endpoint_z_gap,0.061579
57939,51233,linked_endpoint_z_gap,0.206298
57939,48565,linked_endpoint_z_gap,0.0
57940,51233,linked_endpoint_z_gap,0.045649
57940,46193,linked_endpoint_z_gap,0.156852
57941,49993,linked_endpoint_z_gap,0.089298
57941,46765,linked_endpoint_z_gap,0.099192
57942,46768,linked_endpoint_z_gap,0.112944
57942,42426,linked_endpoint_z_gap,0.013754
57943,46768,linked_endpoint_z_gap,0.099191
57943,46765,linked_endpoint_z_gap,0.0
57944,43813,linked_endpoint_z_gap,0.30524
57944,48602,linked_endpoint_z_gap,0.149306
57945,43813,linked_endpoint_z_gap,0.037423
57945,43812,linked_endpoint_z_gap,0.122745
57946,43813,linked_endpoint_z_gap,0.052911
57946,48567,linked_endpoint_z_gap,0.077216
57947,48566,linked_endpoint_z_gap,0.010273
57947,48567,linked_endpoint_z_gap,0.12827
57948,48566,linked_endpoint_z_gap,0.042417
57948,48602,linked_endpoint_z_gap,0.106889
57949,43849,linked_endpoint_z_gap,0.242215
57949,43812,linked_endpoint_z_gap,1e-06
57950,43849,linked_endpoint_z_gap,0.054353
57950,48567,linked_endpoint_z_gap,0.096521
57951,43814,linked_endpoint_z_gap,0.037697
57951,48598,linked_endpoint_z_gap,0.031146
57952,43814,linked_endpoint_z_gap,0.082626
57952,43813,linked_endpoint_z_gap,0.015773
57953,43814,linked_endpoint_z_gap,0.077281
57953,48568,linked_endpoint_z_gap,0.002675
57954,48567,linked_endpoint_z_gap,0.023368
57954,48568,linked_endpoint_z_gap,0.034694
57955,48567,linked_endpoint_z_gap,0.031737
57955,48598,linked_endpoint_z_gap,0.078189
57956,48567,linked_endpoint_z_gap,0.016923
57956,43813,linked_endpoint_z_gap,0.032696
57957,43845,linked_endpoint_z_gap,0.068692
57957,43813,linked_endpoint_z_gap,0.0
57958,43845,linked_endpoint_z_gap,0.106992
57958,48568,linked_endpoint_z_gap,0.0
57959,43845,linked_endpoint_z_gap,0.037476
57959,48598,linked_endpoint_z_gap,0.133887
57960,46011,linked_endpoint_z_gap,0.053912
57960,43815,linked_endpoint_z_gap,0.0
57961,48569,linked_endpoint_z_gap,0.019579
57961,51166,linked_endpoint_z_gap,0.018283
57962,48570,linked_endpoint_z_gap,0.008012
57962,48571,linked_endpoint_z_gap,0.00087
57963,48570,linked_endpoint_z_gap,0.012468
57963,51230,linked_endpoint_z_gap,0.001076
57964,48570,linked_endpoint_z_gap,0.001332
57964,43816,linked_endpoint_z_gap,0.006576
57965,46071,linked_endpoint_z_gap,0.004559
57965,43816,linked_endpoint_z_gap,0.010431
57966,46071,linked_endpoint_z_gap,0.00087
57966,48571,linked_endpoint_z_gap,0.0
57967,43817,linked_endpoint_z_gap,0.001017
57967,51230,linked_endpoint_z_gap,0.0
57968,43817,linked_endpoint_z_gap,0.00367
57968,43816,linked_endpoint_z_gap,0.014101
57969,50214,linked_endpoint_z_gap,0.052877
57969,48570,linked_endpoint_z_gap,0.034341
57970,50214,linked_endpoint_z_gap,0.087817
57970,51372,linked_endpoint_z_gap,0.054057
57971,50214,linked_endpoint_z_gap,0.031278
57971,46191,linked_endpoint_z_gap,0.034048
57972,46192,linked_endpoint_z_gap,0.113592
57972,46191,linked_endpoint_z_gap,0.02122
57973,46192,linked_endpoint_z_gap,0.118132
57973,48570,linked_endpoint_z_gap,0.005212
57974,43816,linked_endpoint_z_gap,0.057263
57974,51372,linked_endpoint_z_gap,0.074862
57975,43816,linked_endpoint_z_gap,0.051531
57975,46191,linked_endpoint_z_gap,0.023546
57976,43816,linked_endpoint_z_gap,0.005211
57976,48570,linked_endpoint_z_gap,0.0
57977,43867,linked_endpoint_z_gap,0.079476
57977,48573,linked_endpoint_z_gap,0.042766
57978,43867,linked_endpoint_z_gap,0.139571
57978,43818,linked_endpoint_z_gap,0.086752
57979,48580,linked_endpoint_z_gap,0.101122
57979,48619,linked_endpoint_z_gap,0.047706
57980,48580,linked_endpoint_z_gap,0.088118
57980,48573,linked_endpoint_z_gap,0.025454
57981,48580,linked_endpoint_z_gap,0.240408
57981,43818,linked_endpoint_z_gap,0.170821
57982,43819,linked_endpoint_z_gap,0.03096
57982,43818,linked_endpoint_z_gap,0.184742
57983,43819,linked_endpoint_z_gap,0.056763
57983,48619,linked_endpoint_z_gap,0.010064
57984,43819,linked_endpoint_z_gap,0.077477
57984,48573,linked_endpoint_z_gap,0.055386
57985,48621,linked_endpoint_z_gap,0.012742
57985,48580,linked_endpoint_z_gap,0.151406
57986,48621,linked_endpoint_z_gap,0.037686
57986,43826,linked_endpoint_z_gap,0.024813
57987,48579,linked_endpoint_z_gap,0.017265
57987,43869,linked_endpoint_z_gap,0.005887
57988,48579,linked_endpoint_z_gap,0.006855
57988,48580,linked_endpoint_z_gap,0.153689
57989,43818,linked_endpoint_z_gap,0.175872
57989,43826,linked_endpoint_z_gap,0.021098
57990,43818,linked_endpoint_z_gap,0.132083
57990,43869,linked_endpoint_z_gap,0.028932
57991,43818,linked_endpoint_z_gap,0.15369
57991,48580,linked_endpoint_z_gap,1e-06
57992,48573,linked_endpoint_z_gap,0.088292
57992,48574,linked_endpoint_z_gap,0.013997
57993,48573,linked_endpoint_z_gap,0.039756
57993,43853,linked_endpoint_z_gap,0.058658
57994,48573,linked_endpoint_z_gap,0.018805
57994,43819,linked_endpoint_z_gap,0.028739
57995,48606,linked_endpoint_z_gap,0.032055
57995,43819,linked_endpoint_z_gap,0.011115
57996,48606,linked_endpoint_z_gap,0.033999
57996,48574,linked_endpoint_z_gap,0.037407
57997,48606,linked_endpoint_z_gap,0.048959
57997,43853,linked_endpoint_z_gap,0.040285
57998,43820,linked_endpoint_z_gap,0.08539
57998,43853,linked_endpoint_z_gap,0.084631
57999,43820,linked_endpoint_z_gap,0.061668
57999,43819,linked_endpoint_z_gap,0.0
58000,43820,linked_endpoint_z_gap,0.102743
58000,48574,linked_endpoint_z_gap,0.010501
58001,48574,linked_endpoint_z_gap,0.006579
58001,48575,linked_endpoint_z_gap,0.000541
58002,48574,linked_endpoint_z_gap,0.013633
58002,48581,linked_endpoint_z_gap,0.005446
58003,48574,linked_endpoint_z_gap,0.008202
58003,43820,linked_endpoint_z_gap,0.084047
58004,43832,linked_endpoint_z_gap,0.235726
58004,43820,linked_endpoint_z_gap,0.035456
58005,43832,linked_endpoint_z_gap,0.077171
58005,48575,linked_endpoint_z_gap,0.018155
58006,43832,linked_endpoint_z_gap,0.05827
58006,48581,linked_endpoint_z_gap,0.012522
58007,43822,linked_endpoint_z_gap,0.047933
58007,48581,linked_endpoint_z_gap,0.013114
58008,43822,linked_endpoint_z_gap,0.050273
58008,43820,linked_endpoint_z_gap,0.0
58009,43822,linked_endpoint_z_gap,0.056166
58009,48575,linked_endpoint_z_gap,0.018169
58010,43823,linked_endpoint_z_gap,0.115845
58010,43854,linked_endpoint_z_gap,0.059493
58011,43823,linked_endpoint_z_gap,0.26479
58011,43821,linked_endpoint_z_gap,0.04937
58012,48572,linked_endpoint_z_gap,0.130079
58012,48576,linked_endpoint_z_gap,0.05401
58013,48572,linked_endpoint_z_gap,0.218387
58013,43854,linked_endpoint_z_gap,0.141837
58014,48572,linked_endpoint_z_gap,0.017549
58014,43821,linked_endpoint_z_gap,0.066919
58015,48607,linked_endpoint_z_gap,0.135169
58015,43821,linked_endpoint_z_gap,0.0
58016,48607,linked_endpoint_z_gap,0.121237
58016,48576,linked_endpoint_z_gap,0.041062
58017,48607,linked_endpoint_z_gap,0.03168
58017,43854,linked_endpoint_z_gap,0.138743
58018,48575,linked_endpoint_z_gap,0.019841
58018,43822,linked_endpoint_z_gap,0.0
58019,46069,linked_endpoint_z_gap,0.121519
58019,48577,linked_endpoint_z_gap,0.058587
58020,46069,linked_endpoint_z_gap,0.30867
58020,43823,linked_endpoint_z_gap,0.024896
58021,46069,linked_endpoint_z_gap,0.398304
58021,51228,linked_endpoint_z_gap,0.138962
58022,48576,linked_endpoint_z_gap,0.234644
58022,51228,linked_endpoint_z_gap,0.277226
58023,48576,linked_endpoint_z_gap,0.095407
58023,48577,linked_endpoint_z_gap,0.153994
58024,43824,linked_endpoint_z_gap,0.051901
58024,43823,linked_endpoint_z_gap,0.0
58025,43824,linked_endpoint_z_gap,0.063665
58025,51228,linked_endpoint_z_gap,0.259344
58026,51234,linked_endpoint_z_gap,0.008246
58026,48578,linked_endpoint_z_gap,0.001432
58027,51234,linked_endpoint_z_gap,0.075117
58027,43824,linked_endpoint_z_gap,0.011509
58028,51234,linked_endpoint_z_gap,0.019947
58028,46077,linked_endpoint_z_gap,0.012434
58029,48577,linked_endpoint_z_gap,0.034228
58029,46077,linked_endpoint_z_gap,0.081078
58030,48577,linked_endpoint_z_gap,0.05802
58030,48578,linked_endpoint_z_gap,0.059451
58031,43825,linked_endpoint_z_gap,0.025519
58031,43824,linked_endpoint_z_gap,0.0
58032,43825,linked_endpoint_z_gap,0.06936
58032,46077,linked_endpoint_z_gap,0.038784
58033,48578,linked_endpoint_z_gap,0.026462
58033,48579,linked_endpoint_z_gap,0.006678
58034,48578,linked_endpoint_z_gap,0.040946
58034,43855,linked_endpoint_z_gap,0.039614
58035,48608,linked_endpoint_z_gap,0.013069
58035,43825,linked_endpoint_z_gap,0.01923
58036,48608,linked_endpoint_z_gap,0.017246
58036,48579,linked_endpoint_z_gap,0.0
58037,48608,linked_endpoint_z_gap,0.009381
58037,43855,linked_endpoint_z_gap,0.048923
58038,43826,linked_endpoint_z_gap,0.013353
58038,43855,linked_endpoint_z_gap,0.044365
58039,43826,linked_endpoint_z_gap,0.01923
58039,43825,linked_endpoint_z_gap,0.0
58040,43828,linked_endpoint_z_gap,0.230025
58040,43827,linked_endpoint_z_gap,0.111927
58041,43828,linked_endpoint_z_gap,0.087382
58041,48587,linked_endpoint_z_gap,0.159352
58042,43828,linked_endpoint_z_gap,0.277647
58042,48583,linked_endpoint_z_gap,0.085344
58043,43833,linked_endpoint_z_gap,0.08267
58043,48583,linked_endpoint_z_gap,0.00854
58044,43833,linked_endpoint_z_gap,0.020152
58044,43827,linked_endpoint_z_gap,0.032939
58045,43833,linked_endpoint_z_gap,0.10074
58045,48587,linked_endpoint_z_gap,0.058613
58046,48582,linked_endpoint_z_gap,0.113974
58046,48587,linked_endpoint_z_gap,0.0
58047,48582,linked_endpoint_z_gap,0.010716
58047,48583,linked_endpoint_z_gap,0.012999
58048,48581,linked_endpoint_z_gap,0.004475
58048,48582,linked_endpoint_z_gap,0.027123
58049,48581,linked_endpoint_z_gap,0.041173
58049,48606,linked_endpoint_z_gap,0.015619
58050,48581,linked_endpoint_z_gap,0.027865
58050,43832,linked_endpoint_z_gap,0.048374
58051,43853,linked_endpoint_z_gap,0.025794
58051,43832,linked_endpoint_z_gap,0.007666
58052,43853,linked_endpoint_z_gap,0.022364
58052,48582,linked_endpoint_z_gap,0.0
58053,43853,linked_endpoint_z_gap,0.006398
58053,48606,linked_endpoint_z_gap,0.022017
58054,43827,linked_endpoint_z_gap,0.012712
58054,48606,linked_endpoint_z_gap,0.0
58055,43827,linked_endpoint_z_gap,0.007667
58055,43832,linked_endpoint_z_gap,0.0
58056,43855,linked_endpoint_z_gap,0.108295
58056,43828,linked_endpoint_z_gap,0.115309
58057,43855,linked_endpoint_z_gap,0.046436
58057,48584,linked_endpoint_z_gap,0.005117
58058,43855,linked_endpoint_z_gap,0.041513
58058,48608,linked_endpoint_z_gap,0.041585
58059,43829,linked_endpoint_z_gap,0.094567
58059,48608,linked_endpoint_z_gap,0.004515
58060,43829,linked_endpoint_z_gap,0.210263
58060,43828,linked_endpoint_z_gap,0.035095
58061,43829,linked_endpoint_z_gap,0.461574
58061,48584,linked_endpoint_z_gap,0.170254
58062,48583,linked_endpoint_z_gap,0.054937
58062,48584,linked_endpoint_z_gap,0.148606
58063,48583,linked_endpoint_z_gap,0.04099
58063,48608,linked_endpoint_z_gap,0.0
58064,48583,linked_endpoint_z_gap,0.035095
58064,43828,linked_endpoint_z_gap,1e-06
58065,43830,linked_endpoint_z_gap,0.168824
58065,43829,linked_endpoint_z_gap,0.213005
58066,43830,linked_endpoint_z_gap,0.249668
58066,48592,linked_endpoint_z_gap,0.169317
58067,43838,linked_endpoint_z_gap,0.422144
58067,48585,linked_endpoint_z_gap,0.212876
58068,43838,linked_endpoint_z_gap,0.209034
58068,43829,linked_endpoint_z_gap,0.003972
58069,48584,linked_endpoint_z_gap,0.191247
58069,48592,linked_endpoint_z_gap,0.0
58070,48584,linked_endpoint_z_gap,0.033114
58070,48585,linked_endpoint_z_gap,0.240914
58071,48584,linked_endpoint_z_gap,0.003973
58071,43829,linked_endpoint_z_gap,1e-06
58072,43854,linked_endpoint_z_gap,0.129741
58072,43830,linked_endpoint_z_gap,0.085599
58073,43854,linked_endpoint_z_gap,0.267353
58073,48586,linked_endpoint_z_gap,0.199606
58074,43854,linked_endpoint_z_gap,0.067824
58074,48607,linked_endpoint_z_gap,0.039239
58075,43831,linked_endpoint_z_gap,0.14908
58075,48607,linked_endpoint_z_gap,0.034673
58076,43831,linked_endpoint_z_gap,0.095194
58076,43830,linked_endpoint_z_gap,1e-06
58077,43831,linked_endpoint_z_gap,0.163265
58077,48586,linked_endpoint_z_gap,0.122421
58078,48585,linked_endpoint_z_gap,0.173884
58078,48586,linked_endpoint_z_gap,0.085385
58079,48585,linked_endpoint_z_gap,0.034673
58079,48607,linked_endpoint_z_gap,1e-06
58080,42338,linked_endpoint_z_gap,0.057063
58080,48058,linked_endpoint_z_gap,0.145731
58081,42338,linked_endpoint_z_gap,0.028197
58081,43338,linked_endpoint_z_gap,0.173083
58082,48061,linked_endpoint_z_gap,0.195756
58082,46643,linked_endpoint_z_gap,0.018602
58083,48061,linked_endpoint_z_gap,0.077108
58083,48058,linked_endpoint_z_gap,0.0
58084,48061,linked_endpoint_z_gap,0.068793
58084,43338,linked_endpoint_z_gap,0.104289
58085,43339,linked_endpoint_z_gap,0.123066
58085,43338,linked_endpoint_z_gap,0.0
58086,43339,linked_endpoint_z_gap,0.018602
58086,46643,linked_endpoint_z_gap,0.0
58087,43108,linked_endpoint_z_gap,0.171993
58087,42427,linked_endpoint_z_gap,0.034715
58088,43108,linked_endpoint_z_gap,0.137285
58088,51742,linked_endpoint_z_gap,0.138169
58089,46417,linked_endpoint_z_gap,0.228604
58089,42427,linked_endpoint_z_gap,0.080468
58090,46766,linked_endpoint_z_gap,0.153325
58090,51742,linked_endpoint_z_gap,0.215714
58091,47300,linked_endpoint_z_gap,0.02071
58091,43831,linked_endpoint_z_gap,0.078726
58092,47300,linked_endpoint_z_gap,0.125401
58092,51998,linked_endpoint_z_gap,0.068247
58093,47300,linked_endpoint_z_gap,0.042959
58093,46062,linked_endpoint_z_gap,0.007367
58094,47300,linked_endpoint_z_gap,0.050389
58094,46612,linked_endpoint_z_gap,0.001416
58095,51221,linked_endpoint_z_gap,0.115812
58095,46612,linked_endpoint_z_gap,0.058904
58096,51221,linked_endpoint_z_gap,0.034242
58096,43831,linked_endpoint_z_gap,0.032161
58097,51221,linked_endpoint_z_gap,0.047859
58097,51998,linked_endpoint_z_gap,0.085698
58098,51221,linked_endpoint_z_gap,0.001113
58098,46062,linked_endpoint_z_gap,0.023385
58099,46464,linked_endpoint_z_gap,0.066085
58099,46062,linked_endpoint_z_gap,0.009001
58100,46464,linked_endpoint_z_gap,0.034178
58100,46612,linked_endpoint_z_gap,0.024707
58101,46464,linked_endpoint_z_gap,0.145417
58101,43831,linked_endpoint_z_gap,0.040843
58102,46464,linked_endpoint_z_gap,0.074369
58102,51998,linked_endpoint_z_gap,0.158781
58103,48586,linked_endpoint_z_gap,0.148694
58103,51998,linked_endpoint_z_gap,0.041399
58104,48586,linked_endpoint_z_gap,0.003941
58104,46062,linked_endpoint_z_gap,0.022368
58105,48586,linked_endpoint_z_gap,0.066144
58105,46612,linked_endpoint_z_gap,0.0
58106,48586,linked_endpoint_z_gap,0.040844
58106,43831,linked_endpoint_z_gap,0.0
58107,48589,linked_endpoint_z_gap,0.093881
58107,48601,linked_endpoint_z_gap,0.000665
58108,48589,linked_endpoint_z_gap,0.106319
58108,48590,linked_endpoint_z_gap,0.004874
58109,48589,linked_endpoint_z_gap,0.101477
58109,43847,linked_endpoint_z_gap,0.103193
58110,48600,linked_endpoint_z_gap,0.110741
58110,43835,linked_endpoint_z_gap,0.005347
58111,48600,linked_endpoint_z_gap,0.08133
58111,48601,linked_endpoint_z_gap,0.011919
58112,48600,linked_endpoint_z_gap,0.093939
58112,48590,linked_endpoint_z_gap,0.015949
58113,43836,linked_endpoint_z_gap,0.215363
58113,43847,linked_endpoint_z_gap,0.212558
58114,43836,linked_endpoint_z_gap,0.108897
58114,43835,linked_endpoint_z_gap,0.003039
58115,43836,linked_endpoint_z_gap,0.128705
58115,48601,linked_endpoint_z_gap,0.0
58116,43836,linked_endpoint_z_gap,0.490944
58116,48590,linked_endpoint_z_gap,0.171988
58117,43848,linked_endpoint_z_gap,0.109646
58117,48590,linked_endpoint_z_gap,0.118886
58118,43848,linked_endpoint_z_gap,0.055617
58118,43847,linked_endpoint_z_gap,0.269495
58119,43848,linked_endpoint_z_gap,0.003038
58119,43835,linked_endpoint_z_gap,1e-06
58120,45067,linked_endpoint_z_gap,0.148624
58120,48591,linked_endpoint_z_gap,0.071116
58121,45067,linked_endpoint_z_gap,0.141078
58121,45066,linked_endpoint_z_gap,0.030057
58122,45067,linked_endpoint_z_gap,0.111047
58122,43836,linked_endpoint_z_gap,0.191961
58123,48590,linked_endpoint_z_gap,0.055055
58123,49966,linked_endpoint_z_gap,0.034441
58124,48590,linked_endpoint_z_gap,0.029701
58124,48591,linked_endpoint_z_gap,0.041238
58125,48590,linked_endpoint_z_gap,0.015268
58125,45066,linked_endpoint_z_gap,0.007067
58126,48590,linked_endpoint_z_gap,0.039951
58126,43836,linked_endpoint_z_gap,0.152009
58127,49965,linked_endpoint_z_gap,0.285209
58127,43836,linked_endpoint_z_gap,0.007713
58128,49965,linked_endpoint_z_gap,0.149445
58128,49966,linked_endpoint_z_gap,0.039556
58129,49965,linked_endpoint_z_gap,0.167498
58129,48591,linked_endpoint_z_gap,0.028826
58130,43837,linked_endpoint_z_gap,0.072584
58130,45066,linked_endpoint_z_gap,0.041762
58131,43837,linked_endpoint_z_gap,0.024127
58131,43836,linked_endpoint_z_gap,0.0
58132,43837,linked_endpoint_z_gap,0.112628
58132,49966,linked_endpoint_z_gap,0.0
58133,43837,linked_endpoint_z_gap,0.005634
58133,48591,linked_endpoint_z_gap,0.011358
58134,47976,linked_endpoint_z_gap,0.08212
58134,50214,linked_endpoint_z_gap,0.038456
58135,47976,linked_endpoint_z_gap,0.088226
58135,43837,linked_endpoint_z_gap,0.012449
58136,47976,linked_endpoint_z_gap,0.043924
58136,45269,linked_endpoint_z_gap,0.013157
58137,48591,linked_endpoint_z_gap,0.005625
58137,45269,linked_endpoint_z_gap,0.022393
58138,48591,linked_endpoint_z_gap,0.037681
58138,50214,linked_endpoint_z_gap,0.017058
58139,48591,linked_endpoint_z_gap,0.014721
58139,43837,linked_endpoint_z_gap,0.002271
58140,46191,linked_endpoint_z_gap,0.020561
58140,43837,linked_endpoint_z_gap,0.0
58141,46191,linked_endpoint_z_gap,0.006741
58141,45269,linked_endpoint_z_gap,0.031194
58142,46191,linked_endpoint_z_gap,0.017058
58142,50214,linked_endpoint_z_gap,0.0
58143,43843,linked_endpoint_z_gap,0.451255
58143,43839,linked_endpoint_z_gap,0.226814
58144,43843,linked_endpoint_z_gap,0.013747
58144,43842,linked_endpoint_z_gap,0.104645
58145,43843,linked_endpoint_z_gap,0.062371
58145,45979,linked_endpoint_z_gap,0.027181
58146,51121,linked_endpoint_z_gap,0.331591
58146,48596,linked_endpoint_z_gap,0.164334
58147,51121,linked_endpoint_z_gap,0.21549
58147,43839,linked_endpoint_z_gap,0.202679
58148,51121,linked_endpoint_z_gap,0.00793
58148,43842,linked_endpoint_z_gap,0.004665
58149,46976,linked_endpoint_z_gap,0.132791
58149,45979,linked_endpoint_z_gap,0.092914
58150,46976,linked_endpoint_z_gap,0.044229
58150,48596,linked_endpoint_z_gap,0.152561
58151,46976,linked_endpoint_z_gap,0.036864
58151,43839,linked_endpoint_z_gap,0.249447
58152,46976,linked_endpoint_z_gap,0.234943
58152,43842,linked_endpoint_z_gap,0.116842
58153,48593,linked_endpoint_z_gap,0.116877
58153,43842,linked_endpoint_z_gap,0.057856
58154,48593,linked_endpoint_z_gap,0.204412
58154,45979,linked_endpoint_z_gap,0.019325
58155,48593,linked_endpoint_z_gap,0.375007
58155,48596,linked_endpoint_z_gap,0.030127
58156,48593,linked_endpoint_z_gap,0.286359
58156,43839,linked_endpoint_z_gap,0.266674
58157,43839,linked_endpoint_z_gap,0.051735
58157,51226,linked_endpoint_z_gap,0.108113
58158,43839,linked_endpoint_z_gap,0.153747
58158,51217,linked_endpoint_z_gap,0.003349
58159,43839,linked_endpoint_z_gap,0.157403
58159,48593,linked_endpoint_z_gap,0.11173
58160,46058,linked_endpoint_z_gap,0.135869
58160,48593,linked_endpoint_z_gap,0.043352
58161,46058,linked_endpoint_z_gap,0.019083
58161,51226,linked_endpoint_z_gap,0.084148
58162,46067,linked_endpoint_z_gap,0.113953
58162,51217,linked_endpoint_z_gap,0.053253
58163,46067,linked_endpoint_z_gap,0.028874
58163,48593,linked_endpoint_z_gap,0.0
58164,46067,linked_endpoint_z_gap,0.138659
58164,51226,linked_endpoint_z_gap,0.02229
58165,43856,linked_endpoint_z_gap,0.357307
58165,43840,linked_endpoint_z_gap,0.178953
58166,43856,linked_endpoint_z_gap,0.268719
58166,48595,linked_endpoint_z_gap,0.045175
58167,43841,linked_endpoint_z_gap,0.001327
58167,48609,linked_endpoint_z_gap,0.000676
58168,43841,linked_endpoint_z_gap,0.202296
58168,43840,linked_endpoint_z_gap,0.078197
58169,48594,linked_endpoint_z_gap,0.102691
58169,48595,linked_endpoint_z_gap,0.096771
58170,48594,linked_endpoint_z_gap,0.08738
58170,48609,linked_endpoint_z_gap,0.017506
58171,48594,linked_endpoint_z_gap,0.252106
58171,43840,linked_endpoint_z_gap,0.169714
58172,43840,linked_endpoint_z_gap,0.099184
58172,51221,linked_endpoint_z_gap,0.050369
58173,43840,linked_endpoint_z_gap,0.042404
58173,46061,linked_endpoint_z_gap,0.046671
58174,43840,linked_endpoint_z_gap,0.0889
58174,48594,linked_endpoint_z_gap,0.071692
58175,51220,linked_endpoint_z_gap,0.109551
58175,48594,linked_endpoint_z_gap,0.016638
58176,51220,linked_endpoint_z_gap,0.002392
58176,51221,linked_endpoint_z_gap,0.024498
58177,46062,linked_endpoint_z_gap,0.004749
58177,46061,linked_endpoint_z_gap,0.033333
58178,46062,linked_endpoint_z_gap,0.041525
58178,48594,linked_endpoint_z_gap,0.0
58179,46062,linked_endpoint_z_gap,0.024498
58179,51221,linked_endpoint_z_gap,0.0
58180,51223,linked_endpoint_z_gap,0.15581
58180,43841,linked_endpoint_z_gap,0.023637
58181,51223,linked_endpoint_z_gap,0.083295
58181,51224,linked_endpoint_z_gap,0.00249
58182,51223,linked_endpoint_z_gap,0.263862
58182,43861,linked_endpoint_z_gap,0.091636
58183,48614,linked_endpoint_z_gap,0.074513
58183,46064,linked_endpoint_z_gap,0.037304
58184,48614,linked_endpoint_z_gap,0.158168
58184,43841,linked_endpoint_z_gap,0.036818
58185,48614,linked_endpoint_z_gap,0.130004
58185,51224,linked_endpoint_z_gap,0.018602
58186,48614,linked_endpoint_z_gap,0.255753
58186,43861,linked_endpoint_z_gap,0.162562
58187,46065,linked_endpoint_z_gap,0.051631
58187,43861,linked_endpoint_z_gap,0.188244
58188,46065,linked_endpoint_z_gap,0.168111
58188,46064,linked_endpoint_z_gap,0.05974
58189,46065,linked_endpoint_z_gap,0.144668
58189,43841,linked_endpoint_z_gap,1e-06
58190,46065,linked_endpoint_z_gap,0.068222
58190,51224,linked_endpoint_z_gap,0.038384
58191,48595,linked_endpoint_z_gap,0.108937
58191,51224,linked_endpoint_z_gap,0.06452
58192,48595,linked_endpoint_z_gap,0.0633
58192,43861,linked_endpoint_z_gap,0.159566
58193,48595,linked_endpoint_z_gap,0.034568
58193,46064,linked_endpoint_z_gap,0.025173
58194,42427,linked_endpoint_z_gap,0.123687
58194,51488,linked_endpoint_z_gap,0.103372
58195,42427,linked_endpoint_z_gap,0.020296
58195,45947,linked_endpoint_z_gap,0.019417
58196,42426,linked_endpoint_z_gap,0.293729
58196,46766,linked_endpoint_z_gap,0.06465
